,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp
4176,12/07/2021,12,7,2021,832.0,0.0,Cyprus,CY,CYP,888005,Europe
4177,11/07/2021,11,7,2021,849.0,0.0,Cyprus,CY,CYP,888005,Europe
4178,10/07/2021,10,7,2021,960.0,0.0,Cyprus,CY,CYP,888005,Europe
4179,09/07/2021,9,7,2021,882.0,0.0,Cyprus,CY,CYP,888005,Europe
4180,08/07/2021,8,7,2021,993.0,0.0,Cyprus,CY,CYP,888005,Europe
4181,07/07/2021,7,7,2021,952.0,0.0,Cyprus,CY,CYP,888005,Europe
4182,06/07/2021,6,7,2021,827.0,0.0,Cyprus,CY,CYP,888005,Europe
4183,05/07/2021,5,7,2021,787.0,1.0,Cyprus,CY,CYP,888005,Europe
4184,04/07/2021,4,7,2021,577.0,1.0,Cyprus,CY,CYP,888005,Europe
4185,03/07/2021,3,7,2021,583.0,0.0,Cyprus,CY,CYP,888005,Europe
4186,02/07/2021,2,7,2021,529.0,0.0,Cyprus,CY,CYP,888005,Europe
4187,01/07/2021,1,7,2021,473.0,0.0,Cyprus,CY,CYP,888005,Europe
4188,30/06/2021,30,6,2021,429.0,0.0,Cyprus,CY,CYP,888005,Europe
4189,29/06/2021,29,6,2021,332.0,0.0,Cyprus,CY,CYP,888005,Europe
4190,28/06/2021,28,6,2021,314.0,0.0,Cyprus,CY,CYP,888005,Europe
4191,27/06/2021,27,6,2021,216.0,0.0,Cyprus,CY,CYP,888005,Europe
4192,26/06/2021,26,6,2021,226.0,0.0,Cyprus,CY,CYP,888005,Europe
4193,25/06/2021,25,6,2021,169.0,0.0,Cyprus,CY,CYP,888005,Europe
4194,24/06/2021,24,6,2021,175.0,0.0,Cyprus,CY,CYP,888005,Europe
4195,23/06/2021,23,6,2021,167.0,0.0,Cyprus,CY,CYP,888005,Europe
4196,22/06/2021,22,6,2021,122.0,0.0,Cyprus,CY,CYP,888005,Europe
4197,21/06/2021,21,6,2021,67.0,0.0,Cyprus,CY,CYP,888005,Europe
4198,20/06/2021,20,6,2021,61.0,0.0,Cyprus,CY,CYP,888005,Europe
4199,19/06/2021,19,6,2021,62.0,0.0,Cyprus,CY,CYP,888005,Europe
4200,18/06/2021,18,6,2021,76.0,0.0,Cyprus,CY,CYP,888005,Europe
4201,17/06/2021,17,6,2021,65.0,0.0,Cyprus,CY,CYP,888005,Europe
4202,16/06/2021,16,6,2021,68.0,0.0,Cyprus,CY,CYP,888005,Europe
4203,15/06/2021,15,6,2021,64.0,0.0,Cyprus,CY,CYP,888005,Europe
4204,14/06/2021,14,6,2021,57.0,1.0,Cyprus,CY,CYP,888005,Europe
4205,13/06/2021,13,6,2021,33.0,1.0,Cyprus,CY,CYP,888005,Europe
4206,12/06/2021,12,6,2021,42.0,1.0,Cyprus,CY,CYP,888005,Europe
4207,11/06/2021,11,6,2021,60.0,1.0,Cyprus,CY,CYP,888005,Europe
4208,10/06/2021,10,6,2021,59.0,4.0,Cyprus,CY,CYP,888005,Europe
4209,09/06/2021,9,6,2021,77.0,2.0,Cyprus,CY,CYP,888005,Europe
4210,08/06/2021,8,6,2021,60.0,1.0,Cyprus,CY,CYP,888005,Europe
4211,07/06/2021,7,6,2021,80.0,2.0,Cyprus,CY,CYP,888005,Europe
4212,06/06/2021,6,6,2021,29.0,0.0,Cyprus,CY,CYP,888005,Europe
4213,05/06/2021,5,6,2021,41.0,0.0,Cyprus,CY,CYP,888005,Europe
4214,04/06/2021,4,6,2021,83.0,1.0,Cyprus,CY,CYP,888005,Europe
4215,03/06/2021,3,6,2021,53.0,2.0,Cyprus,CY,CYP,888005,Europe
4216,02/06/2021,2,6,2021,58.0,1.0,Cyprus,CY,CYP,888005,Europe
4217,01/06/2021,1,6,2021,58.0,0.0,Cyprus,CY,CYP,888005,Europe
4218,31/05/2021,31,5,2021,50.0,1.0,Cyprus,CY,CYP,888005,Europe
4219,30/05/2021,30,5,2021,44.0,1.0,Cyprus,CY,CYP,888005,Europe
4220,29/05/2021,29,5,2021,56.0,0.0,Cyprus,CY,CYP,888005,Europe
4221,28/05/2021,28,5,2021,73.0,3.0,Cyprus,CY,CYP,888005,Europe
4222,27/05/2021,27,5,2021,75.0,1.0,Cyprus,CY,CYP,888005,Europe
4223,26/05/2021,26,5,2021,69.0,1.0,Cyprus,CY,CYP,888005,Europe
4224,25/05/2021,25,5,2021,79.0,2.0,Cyprus,CY,CYP,888005,Europe
4225,24/05/2021,24,5,2021,100.0,3.0,Cyprus,CY,CYP,888005,Europe
4226,23/05/2021,23,5,2021,75.0,1.0,Cyprus,CY,CYP,888005,Europe
4227,22/05/2021,22,5,2021,91.0,1.0,Cyprus,CY,CYP,888005,Europe
4228,21/05/2021,21,5,2021,135.0,2.0,Cyprus,CY,CYP,888005,Europe
4229,20/05/2021,20,5,2021,77.0,2.0,Cyprus,CY,CYP,888005,Europe
4230,19/05/2021,19,5,2021,135.0,0.0,Cyprus,CY,CYP,888005,Europe
4231,18/05/2021,18,5,2021,167.0,1.0,Cyprus,CY,CYP,888005,Europe
4232,17/05/2021,17,5,2021,167.0,2.0,Cyprus,CY,CYP,888005,Europe
4233,16/05/2021,16,5,2021,165.0,0.0,Cyprus,CY,CYP,888005,Europe
4234,15/05/2021,15,5,2021,157.0,0.0,Cyprus,CY,CYP,888005,Europe
4235,14/05/2021,14,5,2021,171.0,4.0,Cyprus,CY,CYP,888005,Europe
4236,13/05/2021,13,5,2021,213.0,1.0,Cyprus,CY,CYP,888005,Europe
4237,12/05/2021,12,5,2021,260.0,2.0,Cyprus,CY,CYP,888005,Europe
4238,11/05/2021,11,5,2021,390.0,2.0,Cyprus,CY,CYP,888005,Europe
4239,10/05/2021,10,5,2021,276.0,1.0,Cyprus,CY,CYP,888005,Europe
4240,09/05/2021,9,5,2021,269.0,2.0,Cyprus,CY,CYP,888005,Europe
4241,08/05/2021,8,5,2021,397.0,2.0,Cyprus,CY,CYP,888005,Europe
4242,07/05/2021,7,5,2021,324.0,4.0,Cyprus,CY,CYP,888005,Europe
4243,06/05/2021,6,5,2021,460.0,1.0,Cyprus,CY,CYP,888005,Europe
4244,05/05/2021,5,5,2021,562.0,2.0,Cyprus,CY,CYP,888005,Europe
4245,04/05/2021,4,5,2021,509.0,5.0,Cyprus,CY,CYP,888005,Europe
4246,03/05/2021,3,5,2021,481.0,7.0,Cyprus,CY,CYP,888005,Europe
4247,02/05/2021,2,5,2021,58.0,2.0,Cyprus,CY,CYP,888005,Europe
4248,01/05/2021,1,5,2021,463.0,1.0,Cyprus,CY,CYP,888005,Europe
4249,30/04/2021,30,4,2021,676.0,5.0,Cyprus,CY,CYP,888005,Europe
4250,29/04/2021,29,4,2021,668.0,3.0,Cyprus,CY,CYP,888005,Europe
4251,28/04/2021,28,4,2021,845.0,3.0,Cyprus,CY,CYP,888005,Europe
4252,27/04/2021,27,4,2021,760.0,2.0,Cyprus,CY,CYP,888005,Europe
4253,26/04/2021,26,4,2021,611.0,3.0,Cyprus,CY,CYP,888005,Europe
4254,25/04/2021,25,4,2021,773.0,0.0,Cyprus,CY,CYP,888005,Europe
4255,24/04/2021,24,4,2021,895.0,1.0,Cyprus,CY,CYP,888005,Europe
4256,23/04/2021,23,4,2021,889.0,1.0,Cyprus,CY,CYP,888005,Europe
4257,22/04/2021,22,4,2021,927.0,1.0,Cyprus,CY,CYP,888005,Europe
4258,21/04/2021,21,4,2021,843.0,1.0,Cyprus,CY,CYP,888005,Europe
4259,20/04/2021,20,4,2021,941.0,1.0,Cyprus,CY,CYP,888005,Europe
4260,19/04/2021,19,4,2021,822.0,3.0,Cyprus,CY,CYP,888005,Europe
4261,18/04/2021,18,4,2021,852.0,3.0,Cyprus,CY,CYP,888005,Europe
4262,17/04/2021,17,4,2021,786.0,4.0,Cyprus,CY,CYP,888005,Europe
4263,16/04/2021,16,4,2021,677.0,1.0,Cyprus,CY,CYP,888005,Europe
4264,15/04/2021,15,4,2021,690.0,7.0,Cyprus,CY,CYP,888005,Europe
4265,14/04/2021,14,4,2021,602.0,4.0,Cyprus,CY,CYP,888005,Europe
4266,13/04/2021,13,4,2021,619.0,2.0,Cyprus,CY,CYP,888005,Europe
4267,12/04/2021,12,4,2021,528.0,1.0,Cyprus,CY,CYP,888005,Europe
4268,11/04/2021,11,4,2021,470.0,0.0,Cyprus,CY,CYP,888005,Europe
4269,10/04/2021,10,4,2021,446.0,4.0,Cyprus,CY,CYP,888005,Europe
4270,09/04/2021,9,4,2021,601.0,0.0,Cyprus,CY,CYP,888005,Europe
4271,08/04/2021,8,4,2021,622.0,3.0,Cyprus,CY,CYP,888005,Europe
4272,07/04/2021,7,4,2021,529.0,2.0,Cyprus,CY,CYP,888005,Europe
4273,06/04/2021,6,4,2021,559.0,2.0,Cyprus,CY,CYP,888005,Europe
4274,05/04/2021,5,4,2021,565.0,1.0,Cyprus,CY,CYP,888005,Europe
4275,04/04/2021,4,4,2021,431.0,0.0,Cyprus,CY,CYP,888005,Europe
4276,03/04/2021,3,4,2021,404.0,0.0,Cyprus,CY,CYP,888005,Europe
4277,02/04/2021,2,4,2021,705.0,1.0,Cyprus,CY,CYP,888005,Europe
4278,01/04/2021,1,4,2021,309.0,4.0,Cyprus,CY,CYP,888005,Europe
4279,31/03/2021,31,3,2021,434.0,0.0,Cyprus,CY,CYP,888005,Europe
4280,30/03/2021,30,3,2021,439.0,3.0,Cyprus,CY,CYP,888005,Europe
4281,29/03/2021,29,3,2021,360.0,4.0,Cyprus,CY,CYP,888005,Europe
4282,28/03/2021,28,3,2021,326.0,2.0,Cyprus,CY,CYP,888005,Europe
4283,27/03/2021,27,3,2021,334.0,2.0,Cyprus,CY,CYP,888005,Europe
4284,26/03/2021,26,3,2021,361.0,0.0,Cyprus,CY,CYP,888005,Europe
4285,25/03/2021,25,3,2021,324.0,0.0,Cyprus,CY,CYP,888005,Europe
4286,24/03/2021,24,3,2021,293.0,2.0,Cyprus,CY,CYP,888005,Europe
4287,23/03/2021,23,3,2021,365.0,1.0,Cyprus,CY,CYP,888005,Europe
4288,22/03/2021,22,3,2021,410.0,2.0,Cyprus,CY,CYP,888005,Europe
4289,21/03/2021,21,3,2021,336.0,1.0,Cyprus,CY,CYP,888005,Europe
4290,20/03/2021,20,3,2021,407.0,1.0,Cyprus,CY,CYP,888005,Europe
4291,19/03/2021,19,3,2021,364.0,0.0,Cyprus,CY,CYP,888005,Europe
4292,18/03/2021,18,3,2021,385.0,0.0,Cyprus,CY,CYP,888005,Europe
4293,17/03/2021,17,3,2021,382.0,0.0,Cyprus,CY,CYP,888005,Europe
4294,16/03/2021,16,3,2021,475.0,1.0,Cyprus,CY,CYP,888005,Europe
4295,15/03/2021,15,3,2021,218.0,0.0,Cyprus,CY,CYP,888005,Europe
4296,14/03/2021,14,3,2021,374.0,2.0,Cyprus,CY,CYP,888005,Europe
4297,13/03/2021,13,3,2021,398.0,0.0,Cyprus,CY,CYP,888005,Europe
4298,12/03/2021,12,3,2021,383.0,2.0,Cyprus,CY,CYP,888005,Europe
4299,11/03/2021,11,3,2021,431.0,1.0,Cyprus,CY,CYP,888005,Europe
4300,10/03/2021,10,3,2021,415.0,2.0,Cyprus,CY,CYP,888005,Europe
4301,09/03/2021,9,3,2021,420.0,0.0,Cyprus,CY,CYP,888005,Europe
4302,08/03/2021,8,3,2021,352.0,0.0,Cyprus,CY,CYP,888005,Europe
4303,07/03/2021,7,3,2021,303.0,1.0,Cyprus,CY,CYP,888005,Europe
4304,06/03/2021,6,3,2021,298.0,0.0,Cyprus,CY,CYP,888005,Europe
4305,05/03/2021,5,3,2021,273.0,0.0,Cyprus,CY,CYP,888005,Europe
4306,04/03/2021,4,3,2021,384.0,1.0,Cyprus,CY,CYP,888005,Europe
4307,03/03/2021,3,3,2021,323.0,0.0,Cyprus,CY,CYP,888005,Europe
4308,02/03/2021,2,3,2021,288.0,1.0,Cyprus,CY,CYP,888005,Europe
4309,01/03/2021,1,3,2021,302.0,0.0,Cyprus,CY,CYP,888005,Europe
4310,28/02/2021,28,2,2021,283.0,0.0,Cyprus,CY,CYP,888005,Europe
4311,27/02/2021,27,2,2021,243.0,0.0,Cyprus,CY,CYP,888005,Europe
4312,26/02/2021,26,2,2021,272.0,1.0,Cyprus,CY,CYP,888005,Europe
4313,25/02/2021,25,2,2021,199.0,1.0,Cyprus,CY,CYP,888005,Europe
4314,24/02/2021,24,2,2021,143.0,1.0,Cyprus,CY,CYP,888005,Europe
4315,23/02/2021,23,2,2021,176.0,0.0,Cyprus,CY,CYP,888005,Europe
4316,22/02/2021,22,2,2021,131.0,1.0,Cyprus,CY,CYP,888005,Europe
4317,21/02/2021,21,2,2021,107.0,0.0,Cyprus,CY,CYP,888005,Europe
4318,20/02/2021,20,2,2021,107.0,0.0,Cyprus,CY,CYP,888005,Europe
4319,19/02/2021,19,2,2021,111.0,1.0,Cyprus,CY,CYP,888005,Europe
4320,18/02/2021,18,2,2021,107.0,1.0,Cyprus,CY,CYP,888005,Europe
4321,17/02/2021,17,2,2021,121.0,2.0,Cyprus,CY,CYP,888005,Europe
4322,16/02/2021,16,2,2021,81.0,3.0,Cyprus,CY,CYP,888005,Europe
4323,15/02/2021,15,2,2021,113.0,1.0,Cyprus,CY,CYP,888005,Europe
4324,14/02/2021,14,2,2021,123.0,1.0,Cyprus,CY,CYP,888005,Europe
4325,13/02/2021,13,2,2021,102.0,1.0,Cyprus,CY,CYP,888005,Europe
4326,12/02/2021,12,2,2021,113.0,1.0,Cyprus,CY,CYP,888005,Europe
4327,11/02/2021,11,2,2021,103.0,3.0,Cyprus,CY,CYP,888005,Europe
4328,10/02/2021,10,2,2021,113.0,3.0,Cyprus,CY,CYP,888005,Europe
4329,09/02/2021,9,2,2021,95.0,0.0,Cyprus,CY,CYP,888005,Europe
4330,08/02/2021,8,2,2021,105.0,2.0,Cyprus,CY,CYP,888005,Europe
4331,07/02/2021,7,2,2021,115.0,1.0,Cyprus,CY,CYP,888005,Europe
4332,06/02/2021,6,2,2021,132.0,1.0,Cyprus,CY,CYP,888005,Europe
4333,05/02/2021,5,2,2021,133.0,2.0,Cyprus,CY,CYP,888005,Europe
4334,04/02/2021,4,2,2021,116.0,5.0,Cyprus,CY,CYP,888005,Europe
4335,03/02/2021,3,2,2021,139.0,1.0,Cyprus,CY,CYP,888005,Europe
4336,02/02/2021,2,2,2021,128.0,0.0,Cyprus,CY,CYP,888005,Europe
4337,01/02/2021,1,2,2021,120.0,3.0,Cyprus,CY,CYP,888005,Europe
4338,31/01/2021,31,1,2021,106.0,2.0,Cyprus,CY,CYP,888005,Europe
4339,30/01/2021,30,1,2021,113.0,0.0,Cyprus,CY,CYP,888005,Europe
4340,29/01/2021,29,1,2021,119.0,0.0,Cyprus,CY,CYP,888005,Europe
4341,28/01/2021,28,1,2021,158.0,4.0,Cyprus,CY,CYP,888005,Europe
4342,27/01/2021,27,1,2021,128.0,3.0,Cyprus,CY,CYP,888005,Europe
4343,26/01/2021,26,1,2021,109.0,2.0,Cyprus,CY,CYP,888005,Europe
4344,25/01/2021,25,1,2021,126.0,2.0,Cyprus,CY,CYP,888005,Europe
4345,24/01/2021,24,1,2021,130.0,3.0,Cyprus,CY,CYP,888005,Europe
4346,23/01/2021,23,1,2021,129.0,5.0,Cyprus,CY,CYP,888005,Europe
4347,22/01/2021,22,1,2021,122.0,1.0,Cyprus,CY,CYP,888005,Europe
4348,21/01/2021,21,1,2021,164.0,2.0,Cyprus,CY,CYP,888005,Europe
4349,20/01/2021,20,1,2021,178.0,0.0,Cyprus,CY,CYP,888005,Europe
4350,19/01/2021,19,1,2021,164.0,2.0,Cyprus,CY,CYP,888005,Europe
4351,18/01/2021,18,1,2021,162.0,6.0,Cyprus,CY,CYP,888005,Europe
4352,17/01/2021,17,1,2021,157.0,4.0,Cyprus,CY,CYP,888005,Europe
4353,16/01/2021,16,1,2021,202.0,1.0,Cyprus,CY,CYP,888005,Europe
4354,15/01/2021,15,1,2021,244.0,0.0,Cyprus,CY,CYP,888005,Europe
4355,14/01/2021,14,1,2021,241.0,4.0,Cyprus,CY,CYP,888005,Europe
4356,13/01/2021,13,1,2021,227.0,6.0,Cyprus,CY,CYP,888005,Europe
4357,12/01/2021,12,1,2021,259.0,4.0,Cyprus,CY,CYP,888005,Europe
4358,11/01/2021,11,1,2021,288.0,5.0,Cyprus,CY,CYP,888005,Europe
4359,10/01/2021,10,1,2021,339.0,1.0,Cyprus,CY,CYP,888005,Europe
4360,09/01/2021,9,1,2021,337.0,8.0,Cyprus,CY,CYP,888005,Europe
4361,08/01/2021,8,1,2021,466.0,1.0,Cyprus,CY,CYP,888005,Europe
4362,07/01/2021,7,1,2021,427.0,2.0,Cyprus,CY,CYP,888005,Europe
4363,06/01/2021,6,1,2021,573.0,4.0,Cyprus,CY,CYP,888005,Europe
4364,05/01/2021,5,1,2021,569.0,1.0,Cyprus,CY,CYP,888005,Europe
4365,04/01/2021,4,1,2021,665.0,2.0,Cyprus,CY,CYP,888005,Europe
4366,03/01/2021,3,1,2021,529.0,2.0,Cyprus,CY,CYP,888005,Europe
4367,02/01/2021,2,1,2021,627.0,2.0,Cyprus,CY,CYP,888005,Europe
4368,01/01/2021,1,1,2021,167.0,2.0,Cyprus,CY,CYP,888005,Europe
4369,31/12/2020,31,12,2020,632.0,6.0,Cyprus,CY,CYP,888005,Europe
4370,30/12/2020,30,12,2020,704.0,2.0,Cyprus,CY,CYP,888005,Europe
4371,29/12/2020,29,12,2020,907.0,4.0,Cyprus,CY,CYP,888005,Europe
4372,28/12/2020,28,12,2020,751.0,1.0,Cyprus,CY,CYP,888005,Europe
4373,27/12/2020,27,12,2020,266.0,1.0,Cyprus,CY,CYP,888005,Europe
4374,26/12/2020,26,12,2020,25.0,2.0,Cyprus,CY,CYP,888005,Europe
4375,25/12/2020,25,12,2020,50.0,2.0,Cyprus,CY,CYP,888005,Europe
4376,24/12/2020,24,12,2020,433.0,3.0,Cyprus,CY,CYP,888005,Europe
4377,23/12/2020,23,12,2020,477.0,3.0,Cyprus,CY,CYP,888005,Europe
4378,22/12/2020,22,12,2020,402.0,5.0,Cyprus,CY,CYP,888005,Europe
4379,21/12/2020,21,12,2020,286.0,1.0,Cyprus,CY,CYP,888005,Europe
4380,20/12/2020,20,12,2020,242.0,2.0,Cyprus,CY,CYP,888005,Europe
4381,19/12/2020,19,12,2020,419.0,2.0,Cyprus,CY,CYP,888005,Europe
4382,18/12/2020,18,12,2020,410.0,2.0,Cyprus,CY,CYP,888005,Europe
4383,17/12/2020,17,12,2020,457.0,0.0,Cyprus,CY,CYP,888005,Europe
4384,16/12/2020,16,12,2020,401.0,1.0,Cyprus,CY,CYP,888005,Europe
4385,15/12/2020,15,12,2020,339.0,2.0,Cyprus,CY,CYP,888005,Europe
4386,14/12/2020,14,12,2020,349.0,6.0,Cyprus,CY,CYP,888005,Europe
4387,13/12/2020,13,12,2020,301.0,2.0,Cyprus,CY,CYP,888005,Europe
4388,12/12/2020,12,12,2020,324.0,3.0,Cyprus,CY,CYP,888005,Europe
4389,11/12/2020,11,12,2020,424.0,3.0,Cyprus,CY,CYP,888005,Europe
4390,10/12/2020,10,12,2020,403.0,2.0,Cyprus,CY,CYP,888005,Europe
4391,09/12/2020,9,12,2020,363.0,2.0,Cyprus,CY,CYP,888005,Europe
4392,08/12/2020,8,12,2020,419.0,5.0,Cyprus,CY,CYP,888005,Europe
4393,07/12/2020,7,12,2020,416.0,2.0,Cyprus,CY,CYP,888005,Europe
4394,06/12/2020,6,12,2020,270.0,2.0,Cyprus,CY,CYP,888005,Europe
4395,05/12/2020,5,12,2020,369.0,3.0,Cyprus,CY,CYP,888005,Europe
4396,04/12/2020,4,12,2020,289.0,3.0,Cyprus,CY,CYP,888005,Europe
4397,03/12/2020,3,12,2020,348.0,2.0,Cyprus,CY,CYP,888005,Europe
4398,02/12/2020,2,12,2020,292.0,5.0,Cyprus,CY,CYP,888005,Europe
4399,01/12/2020,1,12,2020,318.0,0.0,Cyprus,CY,CYP,888005,Europe
4400,30/11/2020,30,11,2020,182.0,1.0,Cyprus,CY,CYP,888005,Europe
4401,29/11/2020,29,11,2020,152.0,0.0,Cyprus,CY,CYP,888005,Europe
4402,28/11/2020,28,11,2020,248.0,0.0,Cyprus,CY,CYP,888005,Europe
4403,27/11/2020,27,11,2020,310.0,0.0,Cyprus,CY,CYP,888005,Europe
4404,26/11/2020,26,11,2020,220.0,1.0,Cyprus,CY,CYP,888005,Europe
4405,25/11/2020,25,11,2020,254.0,1.0,Cyprus,CY,CYP,888005,Europe
4406,24/11/2020,24,11,2020,252.0,2.0,Cyprus,CY,CYP,888005,Europe
4407,23/11/2020,23,11,2020,262.0,0.0,Cyprus,CY,CYP,888005,Europe
4408,22/11/2020,22,11,2020,187.0,1.0,Cyprus,CY,CYP,888005,Europe
4409,21/11/2020,21,11,2020,245.0,0.0,Cyprus,CY,CYP,888005,Europe
4410,20/11/2020,20,11,2020,274.0,2.0,Cyprus,CY,CYP,888005,Europe
4411,19/11/2020,19,11,2020,268.0,0.0,Cyprus,CY,CYP,888005,Europe
4412,18/11/2020,18,11,2020,198.0,1.0,Cyprus,CY,CYP,888005,Europe
4413,17/11/2020,17,11,2020,228.0,0.0,Cyprus,CY,CYP,888005,Europe
4414,16/11/2020,16,11,2020,107.0,0.0,Cyprus,CY,CYP,888005,Europe
4415,15/11/2020,15,11,2020,127.0,1.0,Cyprus,CY,CYP,888005,Europe
4416,14/11/2020,14,11,2020,198.0,1.0,Cyprus,CY,CYP,888005,Europe
4417,13/11/2020,13,11,2020,207.0,4.0,Cyprus,CY,CYP,888005,Europe
4418,12/11/2020,12,11,2020,185.0,1.0,Cyprus,CY,CYP,888005,Europe
4419,11/11/2020,11,11,2020,165.0,4.0,Cyprus,CY,CYP,888005,Europe
4420,10/11/2020,10,11,2020,198.0,2.0,Cyprus,CY,CYP,888005,Europe
4421,09/11/2020,9,11,2020,111.0,0.0,Cyprus,CY,CYP,888005,Europe
4422,08/11/2020,8,11,2020,116.0,0.0,Cyprus,CY,CYP,888005,Europe
4423,07/11/2020,7,11,2020,314.0,1.0,Cyprus,CY,CYP,888005,Europe
4424,06/11/2020,6,11,2020,224.0,0.0,Cyprus,CY,CYP,888005,Europe
4425,05/11/2020,5,11,2020,233.0,0.0,Cyprus,CY,CYP,888005,Europe
4426,04/11/2020,4,11,2020,166.0,0.0,Cyprus,CY,CYP,888005,Europe
4427,03/11/2020,3,11,2020,174.0,0.0,Cyprus,CY,CYP,888005,Europe
4428,02/11/2020,2,11,2020,197.0,0.0,Cyprus,CY,CYP,888005,Europe
4429,01/11/2020,1,11,2020,197.0,0.0,Cyprus,CY,CYP,888005,Europe
4430,31/10/2020,31,10,2020,149.0,1.0,Cyprus,CY,CYP,888005,Europe
4431,30/10/2020,30,10,2020,166.0,0.0,Cyprus,CY,CYP,888005,Europe
4432,29/10/2020,29,10,2020,121.0,0.0,Cyprus,CY,CYP,888005,Europe
4433,28/10/2020,28,10,2020,113.0,0.0,Cyprus,CY,CYP,888005,Europe
4434,27/10/2020,27,10,2020,181.0,0.0,Cyprus,CY,CYP,888005,Europe
4435,26/10/2020,26,10,2020,91.0,0.0,Cyprus,CY,CYP,888005,Europe
4436,25/10/2020,25,10,2020,101.0,0.0,Cyprus,CY,CYP,888005,Europe
4437,24/10/2020,24,10,2020,130.0,0.0,Cyprus,CY,CYP,888005,Europe
4438,23/10/2020,23,10,2020,160.0,0.0,Cyprus,CY,CYP,888005,Europe
4439,22/10/2020,22,10,2020,188.0,0.0,Cyprus,CY,CYP,888005,Europe
4440,21/10/2020,21,10,2020,127.0,0.0,Cyprus,CY,CYP,888005,Europe
4441,20/10/2020,20,10,2020,152.0,0.0,Cyprus,CY,CYP,888005,Europe
4442,19/10/2020,19,10,2020,43.0,0.0,Cyprus,CY,CYP,888005,Europe
4443,18/10/2020,18,10,2020,63.0,0.0,Cyprus,CY,CYP,888005,Europe
4444,17/10/2020,17,10,2020,202.0,0.0,Cyprus,CY,CYP,888005,Europe
4445,16/10/2020,16,10,2020,94.0,0.0,Cyprus,CY,CYP,888005,Europe
4446,15/10/2020,15,10,2020,104.0,0.0,Cyprus,CY,CYP,888005,Europe
4447,14/10/2020,14,10,2020,51.0,0.0,Cyprus,CY,CYP,888005,Europe
4448,13/10/2020,13,10,2020,83.0,0.0,Cyprus,CY,CYP,888005,Europe
4449,12/10/2020,12,10,2020,41.0,0.0,Cyprus,CY,CYP,888005,Europe
4450,11/10/2020,11,10,2020,20.0,0.0,Cyprus,CY,CYP,888005,Europe
4451,10/10/2020,10,10,2020,35.0,0.0,Cyprus,CY,CYP,888005,Europe
4452,09/10/2020,9,10,2020,33.0,1.0,Cyprus,CY,CYP,888005,Europe
4453,08/10/2020,8,10,2020,21.0,0.0,Cyprus,CY,CYP,888005,Europe
4454,07/10/2020,7,10,2020,21.0,1.0,Cyprus,CY,CYP,888005,Europe
4455,06/10/2020,6,10,2020,29.0,1.0,Cyprus,CY,CYP,888005,Europe
4456,05/10/2020,5,10,2020,23.0,0.0,Cyprus,CY,CYP,888005,Europe
4457,04/10/2020,4,10,2020,13.0,0.0,Cyprus,CY,CYP,888005,Europe
4458,03/10/2020,3,10,2020,22.0,0.0,Cyprus,CY,CYP,888005,Europe
4459,02/10/2020,2,10,2020,17.0,0.0,Cyprus,CY,CYP,888005,Europe
4460,01/10/2020,1,10,2020,17.0,0.0,Cyprus,CY,CYP,888005,Europe
4461,30/09/2020,30,9,2020,12.0,0.0,Cyprus,CY,CYP,888005,Europe
4462,29/09/2020,29,9,2020,30.0,0.0,Cyprus,CY,CYP,888005,Europe
4463,28/09/2020,28,9,2020,17.0,0.0,Cyprus,CY,CYP,888005,Europe
4464,27/09/2020,27,9,2020,12.0,0.0,Cyprus,CY,CYP,888005,Europe
4465,26/09/2020,26,9,2020,13.0,0.0,Cyprus,CY,CYP,888005,Europe
4466,25/09/2020,25,9,2020,8.0,0.0,Cyprus,CY,CYP,888005,Europe
4467,24/09/2020,24,9,2020,9.0,0.0,Cyprus,CY,CYP,888005,Europe
4468,23/09/2020,23,9,2020,36.0,0.0,Cyprus,CY,CYP,888005,Europe
4469,22/09/2020,22,9,2020,15.0,0.0,Cyprus,CY,CYP,888005,Europe
4470,21/09/2020,21,9,2020,3.0,0.0,Cyprus,CY,CYP,888005,Europe
4471,20/09/2020,20,9,2020,10.0,0.0,Cyprus,CY,CYP,888005,Europe
4472,19/09/2020,19,9,2020,25.0,0.0,Cyprus,CY,CYP,888005,Europe
4473,18/09/2020,18,9,2020,7.0,0.0,Cyprus,CY,CYP,888005,Europe
4474,17/09/2020,17,9,2020,10.0,0.0,Cyprus,CY,CYP,888005,Europe
4475,16/09/2020,16,9,2020,8.0,0.0,Cyprus,CY,CYP,888005,Europe
4476,15/09/2020,15,9,2020,6.0,0.0,Cyprus,CY,CYP,888005,Europe
4477,14/09/2020,14,9,2020,8.0,0.0,Cyprus,CY,CYP,888005,Europe
4478,13/09/2020,13,9,2020,3.0,0.0,Cyprus,CY,CYP,888005,Europe
4479,12/09/2020,12,9,2020,3.0,0.0,Cyprus,CY,CYP,888005,Europe
4480,11/09/2020,11,9,2020,3.0,0.0,Cyprus,CY,CYP,888005,Europe
4481,10/09/2020,10,9,2020,3.0,0.0,Cyprus,CY,CYP,888005,Europe
4482,09/09/2020,9,9,2020,3.0,0.0,Cyprus,CY,CYP,888005,Europe
4483,08/09/2020,8,9,2020,1.0,0.0,Cyprus,CY,CYP,888005,Europe
4484,07/09/2020,7,9,2020,1.0,1.0,Cyprus,CY,CYP,888005,Europe
